BUSINESS NAME, MERCHANT ID, PRIMARY ACCOUNT NUMBER, POS DATA CODE, DATETIME, EXP DATE, CURRENCY CODE, AUTH AMOUNT, TERMINAL ID, ZIP, CITY
COMPANY 494,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9707070307219170176,0,20130312173210,0914,USD,47.87,7825571067186733,18085,Tatamy
COMPANY 495,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9036338508227082159,2,20130312173210,0513,USD,5.77,4978913032602467,69155,Paxton
COMPANY 496,zw0OhF8h9CkInlIQLxwzfmV0VpkkN2GzxWP,4952699091548011372,0,20130312173210,1216,USD,34.32,3106568820238300,19117,Philadelphia
COMPANY 497,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9365399650505716830,6,20130312173210,0214,USD,27.97,3719512711069158,65401,Rolla
COMPANY 498,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4181732953273707209,3,20130312173210,1017,USD,10.63,1472144565316973,67756,Saint Francis
COMPANY 499,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,3487118022058683076,1,20130312173210,0317,USD,5971.85,7124513979990553,78767,Austin
COMPANY 500,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3168787210357056292,4,20130312173210,0416,USD,7308.30,1165252662320069,10034,New York City
COMPANY 501,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3973743391986763044,1,20130312173210,1117,USD,22.85,8298207485830622,29410,Charleston
COMPANY 502,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8245674278833668864,3,20130312173210,0216,USD,41.76,8533453518934412,26332,Bristol
COMPANY 503,OM3eqjHMcfFSlwiWJ7ZKNYBina3ZBK8IJWM,7852970057256034804,5,20130312173210,1113,USD,1.03,5224205814758122,68054,Richfield
COMPANY 504,M8jl6fRuck2h0jHSBQgCwhcj7sMtvaNx04F,2196385869441249677,6,20130312173210,0417,USD,4.80,5622715809251843,47703,Evansville
COMPANY 505,VFzdUcqzmCuNPrneml9oiCMds4dLd4EmuPV,2914985026392648217,2,20130312173210,0413,USD,157.42,1026264254654406,50431,Coulter
COMPANY 506,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3627226545408565522,2,20130312173210,0214,USD,20.26,8977715276967672,47371,Portland
COMPANY 507,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9674914968613381091,0,20130312173210,0314,USD,11844.92,6580927259686090,23481,Carrsville
COMPANY 508,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1813975880770801723,5,20130312173210,0913,USD,0.66,6581432968742488,77022,Houston
COMPANY 509,PpuUOHSu7tKQxqfyTivpobVED1DxKMloIbQ,0881404488326958081,4,20130312173210,0415,USD,37.39,4858617420091917,50577,Renwick
COMPANY 510,SnJ7mddp0S1olpFlKpdmBYeAQfC5p2FzsOp,6479067739330505564,6,20130312173210,0316,USD,165.90,5650696944077090,02111,Boston
COMPANY 511,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4896699767083734470,3,20130312173210,0215,USD,23.49,6871027833256174,71334,Ferriday
COMPANY 512,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4010438790820967134,6,20130312173210,0914,USD,139.30,7572975653048555,62674,Palmyra
COMPANY 513,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3822141164602919115,3,20130312173210,0613,USD,1.79,6653420701227848,49825,Eben Junction
COMPANY 514,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1302766337517504910,0,20130312173210,0217,USD,254.74,1755418835226678,22508,Locust Grove
COMPANY 515,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8503088190621574691,0,20130312173210,0213,USD,341.19,1986220584244925,94061,Redwood City
COMPANY 516,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3668703395064257397,4,20130312173210,1114,USD,45.93,6305840292155499,60104,Bellwood
COMPANY 517,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4081319684227308846,4,20130312173210,0816,USD,143.94,0356197503721097,04057,North Bridgton
COMPANY 518,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6368048806094391646,5,20130312173210,0416,USD,29.75,3999172365581471,47849,Fairbanks
COMPANY 519,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2649526817365544627,5,20130312173210,0617,USD,27.16,7545438610799880,19603,Reading
COMPANY 520,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5674400370603219902,3,20130312173210,0415,USD,27.92,6548484344251992,64144,Kansas City
COMPANY 521,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1158895651042983416,2,20130312173210,1117,USD,11.26,6548484344251992,64144,Kansas City
COMPANY 522,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,1056956946491697314,0,20130312173210,0313,USD,16813.12,6772892132066188,73481,Ratliff City
COMPANY 523,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3594316801649839072,4,20130312173210,0316,USD,147.60,3393959959748003,65803,Springfield
COMPANY 524,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8717924353429462297,6,20130312173210,0116,USD,249.56,1986220584244925,94061,Redwood City
COMPANY 525,KW6MS0k9OhaTzuS96bIKzZinoVGnIEihmU9,4949251322142969963,3,20130312173210,1013,USD,60.68,2776195255546310,75503,Texarkana
COMPANY 526,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7596859919609411407,3,20130312173210,0817,USD,2224.06,1646661653442942,95452,Kenwood
COMPANY 527,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7434587887578927303,2,20130312173210,1214,USD,43.51,0461347997255692,05667,Plainfield
COMPANY 528,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4054264628277668726,2,20130312173210,0116,USD,297.44,0788405528868545,99779,Tetlin
COMPANY 529,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3149469433113298573,2,20130312173210,0113,USD,45.98,0164325902010173,73772,Watonga
COMPANY 530,8ktHE3FYS7FMjzJykVzwtAQYuH8OiH6bcP2,2035126903883099118,6,20130312173210,0515,USD,23725.74,0000229579912762,19522,Fleetwood
COMPANY 531,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6129350478555922412,5,20130312173210,1013,USD,23.13,3393959959748003,65803,Springfield
COMPANY 532,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5893640063185116327,2,20130312173210,0917,USD,38.73,7622124145844387,49555,Grand Rapids
COMPANY 533,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9826843439796715116,0,20130312173210,1116,USD,10.02,6871027833256174,71334,Ferriday
COMPANY 534,eoNNqxtIpPsiRr6Pcj9SmEzWpIumpODojdN,9290581873467570701,2,20130312173210,0713,USD,20.34,5914240614573946,04467,Olamon
COMPANY 535,F5cFFDa2nr1RlYLwI76dYnucpnt65k1abvT,1202811683503635068,1,20130312173210,0416,USD,668.57,9945596237654436,54005,Clear Lake
COMPANY 536,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0993710746736739491,3,20130312173210,0215,USD,43.59,4364483589179546,73725,Capron
COMPANY 537,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9809838685982629296,4,20130312173210,0216,USD,33.12,4119305573039319,50042,Brayton
COMPANY 538,OXEFWPZ9JkfVYo8TnW72Wv4MxenYSge5PEh,0638495577645408452,1,20130312173210,0416,USD,13.12,0870439766015184,12501,Amenia
COMPANY 539,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4523874692866083873,6,20130312173210,0113,USD,15.64,1179258315750200,14052,East Aurora
COMPANY 540,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4174879766221522717,6,20130312173210,0514,USD,89.50,6507191672216210,85076,Phoenix
COMPANY 541,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1229178834214317356,0,20130312173210,0714,USD,30.69,8076298592042797,14620,Rochester
COMPANY 542,GYwWxcl6ctV3KclH5N8vRCmZ3fXCtXiaxHR,7635912388790125823,2,20130312173210,1015,USD,4.45,7750859009757803,05353,Townshend
COMPANY 543,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3577225326507736808,2,20130312173210,0814,USD,153.94,8533453518934412,26332,Bristol
COMPANY 544,F5cFFDa2nr1RlYLwI76dYnucpnt65k1abvT,1394130577136967203,3,20130312173210,0715,USD,23.56,9794812158956821,55802,Duluth
COMPANY 545,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2317629983417556976,1,20130312173210,0516,USD,291.03,0663011190577329,18224,Freeland
COMPANY 546,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4174942877696052265,3,20130312173210,0617,USD,22.47,5348668176900788,59007,Bearcreek
COMPANY 547,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8970983463419849424,4,20130312173210,1017,USD,30.94,1612044597539055,38365,Pickwick Dam
COMPANY 548,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8324021946125120322,2,20130312173210,0914,USD,35.22,7545438610799880,19603,Reading
COMPANY 549,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3545426521264458613,5,20130312173210,0216,USD,4.92,6507191672216210,85076,Phoenix
COMPANY 550,6kyr1aP2MKBa2jh8KFJaLJShMOkAevax0VA,9023526904227373135,1,20130312173210,0715,USD,26.48,6109739889567879,06410,Cheshire
COMPANY 551,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4868627519524108367,4,20130312173210,0416,USD,19033.16,4119305573039319,50042,Brayton
COMPANY 552,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2334418072373769853,6,20130312173210,0416,USD,7.46,8533453518934412,26332,Bristol
COMPANY 553,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2168655055799226468,6,20130312173210,0615,USD,35.94,0663011190577329,18224,Freeland
COMPANY 554,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8714283951513907427,6,20130312173210,1216,USD,35.90,6840336226865289,05036,Brookfield
COMPANY 555,KW6MS0k9OhaTzuS96bIKzZinoVGnIEihmU9,2427944338633757133,6,20130312173210,1113,USD,288.42,0834340158279210,19155,Philadelphia
COMPANY 556,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5990289445306743846,6,20130312173210,0417,USD,3104.23,0356197503721097,04057,North Bridgton
COMPANY 557,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9961932143504859799,6,20130312173210,0413,USD,0.55,7388007651953465,80541,Masonville
COMPANY 558,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4549054868011440085,4,20130312173210,0816,USD,33.44,6609993325975971,80907,Colorado Springs
COMPANY 559,p6zEakyqulesyFWLAaMtYcZfwEDdNbMiKu5,1662313599647779458,6,20130312173210,0415,USD,63.98,6102034817204029,48623,Freeland
COMPANY 560,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8147932468904869734,3,20130312173210,1213,USD,78.25,8076298592042797,14620,Rochester
COMPANY 561,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,3757241368051685696,3,20130312173210,1216,USD,5.74,8957317885811530,93444,Nipomo
COMPANY 562,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8346678083132775309,6,20130312173210,0814,USD,332.27,7622124145844387,49555,Grand Rapids
COMPANY 563,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2276814856818018290,5,20130312173210,1015,USD,24.17,8076298592042797,14620,Rochester
COMPANY 564,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5925698607511202227,2,20130312173210,0517,USD,117.01,4528177340801565,80457,Kittredge
COMPANY 565,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,9124583312963153483,0,20130312173210,0116,USD,1.71,3093321365583841,13787,Harpursville
COMPANY 566,F5cFFDa2nr1RlYLwI76dYnucpnt65k1abvT,2187316115371283215,1,20130312173210,0515,USD,42.99,5641015245445251,17518,Drumore
COMPANY 567,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1316588251840948880,5,20130312173210,0817,USD,290.13,7729610315938055,03293,Woodstock
COMPANY 568,cw2MWGhYWNhavJQ7euA2HHnU04UsFP5Dwer,8304728267078204446,6,20130312173210,0116,USD,13.38,3204975020878506,80908,Colorado Springs
COMPANY 569,2g4WD2cf7vOHJJBwayQrqaeIAJYd8apGgvO,3719187534242604349,5,20130312173210,0416,USD,23789.48,6692186576187980,52044,Elkport
COMPANY 570,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8705865052071077971,5,20130312173210,0514,USD,11.62,4171878774491555,34268,Nocatee
COMPANY 571,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2932142974484396442,2,20130312173210,0717,USD,27.38,7564025973663321,12477,Saugerties
COMPANY 572,qJwr1zk7TpCOUtF1zBlZmUQHHxWduRrczUc,7030441959083149383,2,20130312173210,0617,USD,329.37,1068171433866493,35266,Birmingham
COMPANY 573,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,3527331832099155008,3,20130312173210,1216,USD,212.83,8049581321371519,49560,Grand Rapids
COMPANY 574,KW6MS0k9OhaTzuS96bIKzZinoVGnIEihmU9,4206627142513276436,0,20130312173210,0716,USD,97.78,3146743804243225,16101,New Castle
COMPANY 575,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3660722817284471183,2,20130312173210,0813,USD,301.71,5227152110187600,94622,Oakland
COMPANY 576,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6864311018766420749,5,20130312173210,0313,USD,39.39,0840464643840093,54950,Marion
COMPANY 577,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,7220192338865602429,3,20130312173210,0216,USD,152.12,7622124145844387,49555,Grand Rapids
COMPANY 578,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2396113176758825573,5,20130312173210,0617,USD,3.44,9454569383851930,50981,Des Moines
COMPANY 579,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6040102077546334159,6,20130312173210,1213,USD,33.47,4364483589179546,73725,Capron
COMPANY 580,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1779036136263177454,2,20130312173210,0413,USD,132.24,6840336226865289,05036,Brookfield
COMPANY 581,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0869150581206048492,4,20130312173210,0614,USD,40.74,4171878774491555,34268,Nocatee
COMPANY 582,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,7502641953177256915,2,20130312173210,0215,USD,65.36,8838153543659549,04053,Merepoint
COMPANY 583,9kjIuuqrY3whLt5I8wErmdyoMSkVaauD2LM,1055813437116210534,2,20130312173210,0613,USD,699.11,7252773401586931,57107,Sioux Falls
COMPANY 584,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4351439246868148940,1,20130312173210,0413,USD,1.85,1179258315750200,14052,East Aurora
COMPANY 585,utBuSlf1GdQ1c7ZlmMFVP0VZxGOKVOg7kxJ,2023417796781998527,2,20130312173210,0317,USD,48.24,8431509029460635,55376,Saint Michael
COMPANY 586,Mpc6ZXJBAqw7fOMSSj8Fnlyexx6wsDY7A4E,6761511128417587757,3,20130312173210,1014,USD,111.70,5475859556361206,35602,Decatur
COMPANY 587,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2851505851891174688,4,20130312173210,1217,USD,6.53,6507191672216210,85076,Phoenix
COMPANY 588,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9215041912210723874,3,20130312173210,0117,USD,1.59,1472144565316973,67756,Saint Francis
COMPANY 589,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6415341434414162047,1,20130312173210,1113,USD,320.78,6609993325975971,80907,Colorado Springs
COMPANY 590,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4541917054269434128,2,20130312173210,1213,USD,36.54,5348668176900788,59007,Bearcreek
COMPANY 591,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4387212331144858635,4,20130312173210,0516,USD,9.75,8533453518934412,26332,Bristol
COMPANY 592,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8662890589272065060,3,20130312173210,1216,USD,43.94,8076298592042797,14620,Rochester
COMPANY 593,8ktHE3FYS7FMjzJykVzwtAQYuH8OiH6bcP2,6688840088252879646,4,20130312173210,1113,USD,21.91,0000229579912762,19522,Fleetwood
COMPANY 594,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9885877745195193628,3,20130312173210,0415,USD,48.71,7545438610799880,19603,Reading
COMPANY 595,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4706173898234784644,0,20130312173210,0914,USD,18.68,7124513979990553,78767,Austin
COMPANY 596,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1929505392811258422,6,20130312173210,0713,USD,21.39,8838153543659549,04053,Merepoint
COMPANY 597,oQi4zjcAmkoGKHGmNvMrM2hNwqcJTzqRG1N,4145305768819511599,6,20130312173210,0715,USD,329.43,2044242630686574,20539,Washington
COMPANY 598,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0177409124747912552,5,20130312173210,1114,USD,129.31,6609993325975971,80907,Colorado Springs
COMPANY 599,D6RJPwyuLXoLqQRQcOcouJ26KGxJSf6hgbu,4435662099366120226,1,20130312173210,1215,USD,34.56,5150279519809946,41363,Quicksand
COMPANY 600,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,7476651120906991901,5,20130312173210,0913,USD,794.61,7671004295947738,89125,Las Vegas
COMPANY 601,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,8032327245868384433,6,20130312173210,0717,USD,8.78,8957317885811530,93444,Nipomo
COMPANY 602,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,6920347395220189232,4,20130312173210,0313,USD,0.93,3594534131211228,40017,Defoe
COMPANY 603,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2985270453785971670,6,20130312173210,1117,USD,268.19,6380663077854803,27929,Currituck
COMPANY 604,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6507071361463069974,3,20130312173210,0515,USD,89.70,7502187155856794,12042,Climax
COMPANY 605,o3FMW5yyqKVBtCDc5MjiKvsKhf9vNzV7aOx,6820591149993160482,4,20130312173210,1016,USD,39.65,7268416707422205,12183,Troy
COMPANY 606,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5641303565724236413,3,20130312173210,0914,USD,320.69,6581432968742488,77022,Houston
COMPANY 607,dKFphxrrGkHlBDf0uO7V5PyspRgVnuPVsV3,5652485796327715025,6,20130312173210,0417,USD,9.21,4120911237704579,72660,Oak Grove
COMPANY 608,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,7577147341537111278,0,20130312173210,0515,USD,23.91,4171878774491555,34268,Nocatee
COMPANY 609,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1098163641880677938,5,20130312173210,0414,USD,31.86,3999172365581471,47849,Fairbanks
COMPANY 610,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1067689218534459211,5,20130312173210,0217,USD,41.11,1986220584244925,94061,Redwood City
COMPANY 611,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,8523200677105956959,1,20130312173210,0913,USD,40.29,4664700873748436,18690,Dallas
COMPANY 612,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,9905693412673226846,2,20130312173210,0914,USD,4036.17,1235034394267885,86332,Kirkland
COMPANY 613,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0839369150876107348,1,20130312173210,0314,USD,1019.48,0164325902010173,73772,Watonga
COMPANY 614,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1376030534629469568,4,20130312173210,0216,USD,44.73,4119305573039319,50042,Brayton
COMPANY 615,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4885449105190153835,1,20130312173210,0813,USD,232.08,1472144565316973,67756,Saint Francis
COMPANY 616,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,9586801875177096635,1,20130312173210,0115,USD,23.62,7622124145844387,49555,Grand Rapids
COMPANY 617,N9HdcBSo9S5jkqEdZYDfsBAwRz3hlyKQXbi,7351275851291973171,6,20130312173210,1015,USD,39.77,8351961137054986,67460,Mcpherson
COMPANY 618,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8792859349984541524,6,20130312173210,1016,USD,13.34,3594534131211228,40017,Defoe
COMPANY 619,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,2667816127040119343,0,20130312173210,0415,USD,2.06,1171218786088853,01937,Hathorne
COMPANY 620,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4803527712360405626,4,20130312173210,1215,USD,13.69,5227152110187600,94622,Oakland
COMPANY 621,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9057499802889437835,2,20130312173210,0517,USD,273.55,1986220584244925,94061,Redwood City
COMPANY 622,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4847237111829234110,4,20130312173210,0815,USD,24.73,1172166251491183,28663,Piney Creek
COMPANY 623,Npkr4nCGut3HH9af2bEnyh6XKoaaBEOL4I0,4372717035846052798,0,20130312173210,0617,USD,31.08,2117202109714677,55304,Andover
COMPANY 624,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5772121662011058411,0,20130312173210,0414,USD,38.19,0840464643840093,54950,Marion
COMPANY 625,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1154035762275573994,3,20130312173210,0713,USD,1730.09,0461347997255692,05667,Plainfield
COMPANY 626,uUFZGYbRJlpmTuEhQzodKURj3uHoFOZHCiv,4530091157342538588,5,20130312173210,1215,USD,130.90,2763104895655569,76140,Fort Worth
COMPANY 627,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6367011209728046551,3,20130312173210,0416,USD,134.21,3393959959748003,65803,Springfield
COMPANY 628,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4554278903215615104,2,20130312173210,0614,USD,109.99,4528177340801565,80457,Kittredge
COMPANY 629,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3306389693806272707,0,20130312173210,0216,USD,48.25,3393959959748003,65803,Springfield
COMPANY 630,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8418870227379095353,6,20130312173210,0515,USD,41.82,8533453518934412,26332,Bristol
COMPANY 631,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0303541291934509046,5,20130312173210,0616,USD,40.61,1861218392021391,97423,Coquille
COMPANY 632,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5797305895806467494,2,20130312173210,0813,USD,23.62,2709810859281244,63702,Cape Girardeau
COMPANY 633,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9779983018824812975,2,20130312173210,0617,USD,937.12,6548484344251992,64144,Kansas City
COMPANY 634,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,4834807706530774340,3,20130312173210,0415,USD,33.62,4479945723349744,99130,Garfield
COMPANY 635,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9700271025986953203,5,20130312173210,0615,USD,315.93,4959093407575064,55470,Minneapolis
COMPANY 636,kqZpQTVdMsJepPMkUyqJDF7ljSpG9yNjGjZ,2461872260002346864,3,20130312173210,1116,USD,346.29,0208188017430090,46283,Indianapolis
COMPANY 637,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2370450218479329425,5,20130312173210,1217,USD,2.84,6609993325975971,80907,Colorado Springs
COMPANY 638,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,5175469708149145601,6,20130312173210,0613,USD,24.02,6178528699873373,34654,New Port Richey
COMPANY 639,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3534837122949726588,1,20130312173210,0416,USD,1.36,8298207485830622,29410,Charleston
COMPANY 640,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2236403100256296070,4,20130312173210,0214,USD,121.62,7545438610799880,19603,Reading
COMPANY 641,mfdLctyYcyChH3W2FZohuUayNIVwCOkWebN,8241529658212188478,2,20130312173210,0214,USD,32.76,3612438101142665,12593,West Copake
COMPANY 642,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4955198450105199173,4,20130312173210,0413,USD,72.84,7388007651953465,80541,Masonville
COMPANY 643,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2010106123720270473,2,20130312173210,0215,USD,8.06,7388007651953465,80541,Masonville
COMPANY 644,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8373479564313064556,2,20130312173210,0513,USD,56.01,0475332198978230,83415,Idaho Falls
COMPANY 645,PpuUOHSu7tKQxqfyTivpobVED1DxKMloIbQ,5999820936668730350,5,20130312173210,0713,USD,1.90,4858617420091917,50577,Renwick
COMPANY 646,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6812707278796178500,1,20130312173210,0816,USD,9.10,5002939785021202,76487,Poolville
COMPANY 647,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1398124018936617305,4,20130312173210,0414,USD,122.60,2709810859281244,63702,Cape Girardeau
COMPANY 648,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4530228149077456779,4,20130312173210,0115,USD,269.23,3405072433378550,07878,Mount Tabor
COMPANY 649,KW6MS0k9OhaTzuS96bIKzZinoVGnIEihmU9,5452922180799142215,6,20130312173210,0315,USD,36.29,0834340158279210,19155,Philadelphia
COMPANY 650,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8839244534932489976,2,20130312173210,0117,USD,83.20,3393959959748003,65803,Springfield
COMPANY 651,22UxXy2CCqTQWLJdPhKda2Hx59XX4LfRsgU,2261473041489210276,4,20130312173210,0314,USD,137.19,5831704232105292,47229,Crothersville
COMPANY 652,PpuUOHSu7tKQxqfyTivpobVED1DxKMloIbQ,0748086004372785137,1,20130312173210,1016,USD,24.69,6298916385350305,17014,Cocolamus
COMPANY 653,rWpQ2o55JvPh7W2EiDrS72gl1xC2rLyH8Y9,2629040305396291483,4,20130312173210,0717,USD,22.27,2930362225488593,29912,Coosawatchie
COMPANY 654,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8389788737692890777,4,20130312173210,1015,USD,13.18,1612044597539055,38365,Pickwick Dam
COMPANY 655,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0758492249170156328,2,20130312173210,1013,USD,29.00,8977715276967672,47371,Portland
COMPANY 656,E77AbnHuEDObsU6Ga3umy9cYCP7foNEvKBQ,5787326977263912398,1,20130312173210,0313,USD,3745.00,0954078164598501,50658,Nashua
COMPANY 657,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,6426631995188631831,3,20130312173210,1016,USD,203.39,5922721432280720,12144,Rensselaer
